orch_id,n_seasons,majority_cover_label,flip_count,uncertain_rate
00530000000000001ea7,6,Cover,3,0.8333333333333334
00530000000000001ea8,6,Baseline,2,0.5
00530000000000001eac,6,NoCover,3,0.16666666666666666
00530000000000001eb3,6,Baseline,2,0.5
005300000000000022e0,6,Baseline,2,0.6666666666666666
005300000000000023e3,6,Cover,5,0.5
005300000000000023e4,6,NoCover,1,0.16666666666666666
005300000000000023e5,6,NoCover,1,0.0
005300000000000023e6,6,Baseline,5,0.0
005300000000000023e7,6,Baseline,4,0.16666666666666666
005300000000000023e8,6,NoCover,3,0.16666666666666666
005300000000000023e9,6,Baseline,3,0.16666666666666666
005300000000000023ea,6,Baseline,3,0.5
005300000000000023eb,6,NoCover,1,0.0
005300000000000023ec,6,NoCover,5,0.3333333333333333
005300000000000023ed,6,NoCover,1,0.0
005300000000000023ee,6,Baseline,3,0.3333333333333333
005300000000000023ef,6,NoCover,1,0.0
005300000000000023f0,6,NoCover,2,0.3333333333333333
005300000000000023f1,6,NoCover,4,0.6666666666666666
005300000000000023f2,6,NoCover,1,0.16666666666666666
005300000000000023f3,6,Cover,6,0.5
005300000000000023f4,6,NoCover,4,0.6666666666666666
005300000000000023f5,6,NoCover,2,0.6666666666666666
005300000000000023f6,6,NoCover,4,0.5
005300000000000023f7,6,NoCover,2,0.6666666666666666
005300000000000023f8,6,NoCover,3,0.5
005300000000000023f9,6,NoCover,3,0.3333333333333333
005300000000000023fa,6,Cover,6,0.16666666666666666
005300000000000023fb,6,NoCover,2,0.0
005300000000000023fc,6,NoCover,1,0.0
005300000000000023fd,6,Cover,3,0.6666666666666666
005300000000000023fe,6,Baseline,3,0.5
005300000000000023ff,6,Cover,3,0.0
00530000000000002400,6,NoCover,2,0.6666666666666666
00530000000000002401,6,Baseline,3,0.3333333333333333
00530000000000002402,6,NoCover,3,0.16666666666666666
00530000000000002403,6,Baseline,5,0.3333333333333333
00530000000000002404,6,Baseline,3,0.8333333333333334
00530000000000002405,6,Baseline,5,0.16666666666666666
00530000000000002406,6,Baseline,3,0.16666666666666666
00530000000000002407,6,Baseline,3,0.8333333333333334
00530000000000002408,6,NoCover,3,0.0
00530000000000002409,6,Baseline,3,0.6666666666666666
0053000000000000240a,6,Cover,3,0.6666666666666666
0053000000000000240b,6,NoCover,1,0.0
0053000000000000240c,6,Baseline,3,0.5
0053000000000000240d,6,Cover,4,0.16666666666666666
0053000000000000240e,6,Cover,6,0.6666666666666666
0053000000000000240f,6,NoCover,1,0.0
00530000000000002410,6,Baseline,5,0.3333333333333333
00530000000000002411,6,Cover,3,0.3333333333333333
00530000000000002412,6,Baseline,1,0.8333333333333334
00530000000000002413,6,Baseline,2,0.5
00530000000000002415,6,Baseline,3,0.3333333333333333
0053000000000000241e,6,NoCover,1,0.16666666666666666
00530000000000002421,6,NoCover,3,0.5
00530000000000002422,6,NoCover,2,0.16666666666666666
00530000000000002423,6,Cover,5,0.16666666666666666
00530000000000002425,6,Cover,5,0.5
00530000000000002426,6,NoCover,1,0.16666666666666666
00530000000000002427,6,NoCover,1,0.16666666666666666
00530000000000002428,6,NoCover,5,0.3333333333333333
00530000000000002429,6,NoCover,2,0.16666666666666666
0053000000000000242a,6,NoCover,4,0.3333333333333333
0053000000000000242c,6,Cover,4,0.6666666666666666
0053000000000000242d,6,NoCover,3,0.6666666666666666
0053000000000000242e,6,Cover,1,0.16666666666666666
00530000000000002430,6,Cover,2,0.0
00530000000000002431,6,NoCover,1,0.16666666666666666
00530000000000002433,6,NoCover,4,0.3333333333333333
00530000000000002434,6,NoCover,2,0.16666666666666666
00530000000000002436,6,NoCover,4,0.0
00530000000000002437,6,Baseline,4,0.3333333333333333
00530000000000002438,6,Baseline,4,0.6666666666666666
00530000000000002439,6,Baseline,3,0.5
0053000000000000243a,6,NoCover,3,0.5
0053000000000000243b,6,NoCover,1,0.0
0053000000000000243c,6,Baseline,3,0.5
00530000000000002487,6,NoCover,1,0.16666666666666666
00530000000000002488,6,NoCover,1,0.0
00530000000000002489,6,NoCover,1,0.0
0053000000000000248a,6,NoCover,1,0.0
0053000000000000248b,6,NoCover,1,0.0
0053000000000000248c,6,NoCover,1,0.0
0053000000000000248d,6,NoCover,1,0.0
0053000000000000248e,6,NoCover,1,0.0
0053000000000000248f,6,NoCover,1,0.0
00530000000000002490,6,NoCover,1,0.0
00530000000000002491,6,NoCover,1,0.16666666666666666
00530000000000002492,6,NoCover,1,0.0
00530000000000002493,6,NoCover,1,0.0
00530000000000002494,6,NoCover,1,0.0
00530000000000002495,6,NoCover,4,0.16666666666666666
00530000000000002496,6,NoCover,3,0.16666666666666666
00530000000000002497,6,NoCover,3,0.5
00530000000000002498,6,NoCover,4,0.3333333333333333
00530000000000002499,6,Baseline,5,0.6666666666666666
0053000000000000249a,6,Baseline,5,0.3333333333333333
0053000000000000249b,6,Cover,2,0.3333333333333333
0053000000000000249c,6,Baseline,3,0.3333333333333333
0053000000000000249d,6,Baseline,4,0.16666666666666666
0053000000000000249e,6,NoCover,3,0.5
0053000000000000249f,6,Baseline,2,0.16666666666666666
005300000000000024a0,6,NoCover,3,0.3333333333333333
005300000000000024a1,6,NoCover,1,0.0
005300000000000024a2,6,NoCover,3,0.8333333333333334
005300000000000024a3,6,NoCover,3,0.16666666666666666
005300000000000024a4,6,NoCover,3,0.3333333333333333
005300000000000024a5,6,NoCover,1,0.0
005300000000000024a6,6,NoCover,4,0.3333333333333333
005300000000000024a7,6,NoCover,5,0.3333333333333333
005300000000000024a8,6,NoCover,4,0.16666666666666666
0053000000000000256d,6,Baseline,3,0.3333333333333333
0053000000000000256e,6,NoCover,4,0.5
0053000000000000256f,6,Baseline,3,0.6666666666666666
00530000000000002570,6,Cover,3,0.3333333333333333
00530000000000002571,6,NoCover,1,0.16666666666666666
00530000000000002572,6,NoCover,3,0.6666666666666666
00530000000000002573,6,NoCover,4,0.8333333333333334
00530000000000002574,6,Cover,4,0.3333333333333333
00530000000000002575,6,NoCover,2,0.3333333333333333
00530000000000002576,6,NoCover,1,0.3333333333333333
00530000000000002577,6,NoCover,1,0.3333333333333333
00530000000000002578,6,NoCover,2,0.16666666666666666
00530000000000002579,6,NoCover,1,0.3333333333333333
00530000000000002bb8,6,NoCover,1,0.0
00530000000000002f1f,6,NoCover,2,0.3333333333333333
005300000000000030fb,6,NoCover,5,0.3333333333333333
00530000000000003782,6,NoCover,1,0.0
00530000000000003783,6,NoCover,5,0.6666666666666666
00530000000000003784,6,Cover,4,0.3333333333333333
00530000000000003785,6,NoCover,1,0.0
00530000000000003787,6,Baseline,5,0.0
00530000000000003788,6,Baseline,5,0.0
00530000000000003789,6,Baseline,5,0.6666666666666666
0053000000000000378a,6,NoCover,2,0.3333333333333333
0053000000000000378b,6,Cover,3,0.5
0053000000000000378c,6,Cover,4,0.0
0053000000000000378d,6,Cover,4,0.16666666666666666
0053000000000000378e,6,NoCover,3,0.16666666666666666
0053000000000000378f,6,NoCover,3,0.16666666666666666
00530000000000003791,6,NoCover,1,0.0
00530000000000003792,6,NoCover,1,0.16666666666666666
00530000000000003793,6,NoCover,1,0.16666666666666666
00530000000000003794,6,NoCover,5,0.3333333333333333
00530000000000003795,6,Cover,2,0.0
0053000000000000379e,6,NoCover,1,0.16666666666666666
0053000000000000379f,6,NoCover,1,0.0
005300000000000037a0,6,NoCover,1,0.0
005300000000000037a1,6,NoCover,1,0.0
005300000000000037a2,6,NoCover,1,0.16666666666666666
005300000000000037a3,6,NoCover,1,0.0
005300000000000037a4,6,NoCover,1,0.0
005300000000000037a5,6,NoCover,1,0.16666666666666666
005300000000000037a6,6,NoCover,1,0.0
005300000000000037a7,6,Baseline,3,0.16666666666666666
005300000000000037a8,6,NoCover,4,0.5
005300000000000037a9,6,NoCover,1,0.0
005300000000000037aa,6,NoCover,3,0.16666666666666666
005300000000000037ab,6,NoCover,1,0.0
005300000000000037ac,6,NoCover,3,0.6666666666666666
005300000000000037ad,6,NoCover,1,0.0
005300000000000037ae,6,NoCover,1,0.0
005300000000000037af,6,NoCover,4,0.16666666666666666
005300000000000037b0,6,NoCover,4,0.16666666666666666
005300000000000037b1,6,NoCover,5,0.6666666666666666
005300000000000037b2,6,NoCover,4,0.3333333333333333
005300000000000037b3,6,NoCover,3,0.3333333333333333
005300000000000037b4,6,NoCover,5,0.5
005300000000000037b5,6,Baseline,4,0.16666666666666666
005300000000000037b6,6,Baseline,3,0.16666666666666666
005300000000000037b7,6,Baseline,2,0.6666666666666666
005300000000000037b8,6,NoCover,3,0.3333333333333333
005300000000000037b9,6,Baseline,3,0.0
005300000000000037ba,6,NoCover,2,0.5
005300000000000037bb,6,NoCover,2,0.16666666666666666
005300000000000037bc,6,NoCover,1,0.3333333333333333
005300000000000037bd,6,NoCover,1,0.16666666666666666
005300000000000037be,6,NoCover,1,0.0
005300000000000037bf,6,NoCover,1,0.16666666666666666
005300000000000037c0,6,NoCover,1,0.16666666666666666
005300000000000037c2,6,NoCover,3,0.3333333333333333
005300000000000037c4,6,NoCover,3,0.16666666666666666
00530000000000004244,6,Baseline,3,0.16666666666666666
00530000000000004245,6,NoCover,4,0.0
00530000000000004246,6,NoCover,4,0.0
00530000000000004247,6,NoCover,5,0.3333333333333333
00530000000000004248,6,Cover,6,0.6666666666666666
00530000000000004249,6,NoCover,5,0.5
0053000000000000424a,6,Cover,6,0.5
00530000000000004403,6,NoCover,3,0.0
